Vastus medialis (mV)	Time (ms)
-0.0691	1.47
0.0525	1.471
0.3007	1.472
0.297	1.473
0.1447	1.474
0.0315	1.475
0.003	1.476
-0.108	1.477
-0.1868	1.478
-0.1493	1.479
-0.2445	1.48
-0.2836	1.481
-0.1515	1.482
0.0615	1.483
0.1537	1.484
0.057	1.485
0.0495	1.486
0.0637	1.487
0.003	1.488
-0.1793	1.489
-0.2468	1.49
-0.1823	1.491
-0.1988	1.492
-0.1605	1.493
-0.1628	1.494
-0.0915	1.495
0.0397	1.496
0.2107	1.497
0.429	1.498
0.45	1.499
0.333	1.5
0.1875	1.501
0.153	1.502
0.2032	1.503
0.1567	1.504
0.0142	1.505
-0.1215	1.506
-0.1515	1.507
-0.0593	1.508
0.0585	1.509
0.0082	1.51
-0.15	1.511
-0.1928	1.512
-0.0068	1.513
0.1597	1.514
0.0495	1.515
-0.0743	1.516
-0.1748	1.517
-0.2768	1.518
-0.363	1.519
-0.3593	1.52
0.0075	1.521
0.276	1.522
0.1927	1.523
-0.042	1.524
-0.3308	1.525
-0.303	1.526
-0.255	1.527
-0.2498	1.528
-0.135	1.529
-0.1838	1.53
-0.189	1.531
-0.1426	1.532
-0.0443	1.533
0.0975	1.534
0.12	1.535
0.0915	1.536
0.1035	1.537
0.099	1.538
-0.0188	1.539
-0.099	1.54
-0.1373	1.541
-0.1441	1.542
-0.1238	1.543
0.0705	1.544
0.5947	1.545
0.7657	1.546
0.4837	1.547
0.3232	1.548
0.1567	1.549
-0.135	1.55
-0.456	1.551
-0.5813	1.552
-0.4515	1.553
-0.246	1.554
-0.006	1.555
0.051	1.556
0.039	1.557
0.0382	1.558
0.0937	1.559
0.141	1.56
-0.0046	1.561
-0.1103	1.562
-0.1756	1.563
-0.1508	1.564
-0.099	1.565
-0.0143	1.566
0.1192	1.567
0.1252	1.568
0.1725	1.569
0.177	1.57
0.0855	1.571
-0.1028	1.572
-0.2198	1.573
-0.0465	1.574
0.135	1.575
0.1635	1.576
0.0937	1.577
0.0877	1.578
0.129	1.579
0.0817	1.58
-0.057	1.581
-0.1411	1.582
-0.093	1.583
-0.0825	1.584
-0.1065	1.585
-0.1155	1.586
-0.1335	1.587
-0.1448	1.588
-0.1403	1.589
-0.1163	1.59
-0.0548	1.591
0.009	1.592
-0.0015	1.593
-0.063	1.594
-0.1118	1.595
-0.0593	1.596
0.0405	1.597
0.0952	1.598
0.1185	1.599
0.1462	1.6
0.2347	1.601
0.2205	1.602
-0.0105	1.603
-0.1958	1.604
-0.24	1.605
-0.1763	1.606
-0.0728	1.607
0.0015	1.608
0.1747	1.609
0.1995	1.61
0.0877	1.611
0.0067	1.612
-0.1778	1.613
-0.255	1.614
-0.2693	1.615
-0.2663	1.616
-0.1808	1.617
-0.1215	1.618
-0.033	1.619
0.0652	1.62
0.0892	1.621
0.1335	1.622
0.1485	1.623
0.0645	1.624
0.054	1.625
0.0502	1.626
0.0315	1.627
-0.0008	1.628
-0.045	1.629
-0.0308	1.63
-0.0465	1.631
-0.0473	1.632
-0.0293	1.633
-0.0195	1.634
-0.0015	1.635
0.0105	1.636
0.0157	1.637
-0.0218	1.638
-0.084	1.639
-0.0668	1.64
0.009	1.641
0.0082	1.642
-0.0046	1.643
-0.033	1.644
-0.078	1.645
-0.0563	1.646
-0.0645	1.647
-0.0878	1.648
-0.1013	1.649
-0.0518	1.65
-0.0023	1.651
-0.0346	1.652
0.1365	1.653
0.3382	1.654
0.2497	1.655
0.1132	1.656
0.0345	1.657
-0.0053	1.658
-0.1043	1.659
-0.189	1.66
-0.1065	1.661
-0.0555	1.662
0.0142	1.663
-0.0046	1.664
-0.0735	1.665
-0.0923	1.666
-0.132	1.667
-0.0691	1.668
-0.0818	1.669
-0.0533	1.67
-0.0143	1.671
-0.0383	1.672
0.0262	1.673
0.027	1.674
-0.0083	1.675
-0.033	1.676
-0.0825	1.677
-0.099	1.678
-0.0413	1.679
0.0052	1.68
-0.0495	1.681
-0.0825	1.682
-0.03	1.683
0.0495	1.684
0.1372	1.685
0.1507	1.686
0.0735	1.687
0.0165	1.688
-0.0091	1.689
-0.0181	1.69
-0.0015	1.691
0.0105	1.692
0.0172	1.693
0.0127	1.694
-0.0128	1.695
-0.0308	1.696
-0.0353	1.697
-0.03	1.698
-0.0346	1.699
-0.0668	1.7
-0.0803	1.701
-0.09	1.702
-0.0923	1.703
-0.063	1.704
-0.0278	1.705
0.0292	1.706
0.0652	1.707
0.0532	1.708
0.0517	1.709
0.0412	1.71
0.0015	1.711
-0.0218	1.712
-0.0278	1.713
-0.033	1.714
-0.0315	1.715
-0.033	1.716
-0.0308	1.717
-0.0278	1.718
-0.0233	1.719
-0.0181	1.72
-0.0218	1.721
-0.0218	1.722
-0.0195	1.723
-0.015	1.724
-0.024	1.725
-0.033	1.726
-0.0361	1.727
-0.045	1.728
-0.0413	1.729
-0.0465	1.73
-0.0398	1.731
-0.024	1.732
-0.027	1.733
-0.0165	1.734
-0.0293	1.735
-0.0525	1.736
-0.0361	1.737
-0.0323	1.738
-0.0578	1.739
-0.0503	1.74
0.012	1.741
0.099	1.742
0.129	1.743
0.0697	1.744
0.0142	1.745
-0.0053	1.746
-0.0293	1.747
-0.0623	1.748
-0.0848	1.749
-0.0728	1.75
-0.0383	1.751
0.0165	1.752
0.0367	1.753
0.0202	1.754
0.0067	1.755
0.0007	1.756
0.033	1.757
0.0457	1.758
0.0015	1.759
-0.0458	1.76
-0.066	1.761
-0.063	1.762
-0.063	1.763
-0.0728	1.764
-0.0818	1.765
-0.0675	1.766
-0.0495	1.767
-0.0158	1.768
0.0172	1.769
0.0277	1.77
0.0195	1.771
-0.003	1.772
-0.0195	1.773
-0.0548	1.774
-0.0713	1.775
-0.0608	1.776
-0.0473	1.777
-0.0023	1.778
0.0585	1.779
0.084	1.78
0.0847	1.781
0.1005	1.782
0.099	1.783
0.033	1.784
-0.0645	1.785
-0.1358	1.786
-0.1748	1.787
-0.15	1.788
-0.0968	1.789
-0.0608	1.79
-0.0181	1.791
0.0007	1.792
0.015	1.793
0.015	1.794
0.0	1.795
0.0015	1.796
-0.0015	1.797
0.0037	1.798
0.0015	1.799
0.009	1.8
0.0195	1.801
0.0135	1.802
0.003	1.803
-0.003	1.804
-0.0053	1.805
-0.0083	1.806
-0.0098	1.807
-0.015	1.808
-0.0165	1.809
-0.027	1.81
-0.0233	1.811
0.024	1.812
0.0877	1.813
0.0757	1.814
-0.0165	1.815
-0.117	1.816
-0.18	1.817
-0.1478	1.818
-0.108	1.819
-0.1275	1.82
-0.1373	1.821
-0.0773	1.822
0.0705	1.823
0.189	1.824
0.1762	1.825
0.129	1.826
0.0465	1.827
-0.021	1.828
-0.0218	1.829
-0.033	1.83
-0.0173	1.831
-0.0203	1.832
-0.0225	1.833
-0.0188	1.834
-0.0278	1.835
-0.0188	1.836
-0.0256	1.837
-0.0256	1.838
-0.0293	1.839
-0.0285	1.84
-0.0256	1.841
-0.03	1.842
-0.033	1.843
-0.0398	1.844
-0.039	1.845
-0.0361	1.846
-0.0225	1.847
-0.0113	1.848
-0.0046	1.849
0.003	1.85
0.0022	1.851
-0.0008	1.852
-0.0158	1.853
-0.0188	1.854
-0.0083	1.855
-0.0135	1.856
-0.012	1.857
-0.0143	1.858
-0.033	1.859
-0.0436	1.86
-0.0503	1.861
-0.0495	1.862
-0.0368	1.863
-0.0218	1.864
-0.0181	1.865
-0.0158	1.866
0.0157	1.867
0.0427	1.868
0.0285	1.869
-0.0046	1.87
-0.0368	1.871
-0.0555	1.872
-0.0691	1.873
-0.0788	1.874
-0.0713	1.875
-0.0518	1.876
-0.033	1.877
-0.0263	1.878
-0.0053	1.879
0.0045	1.88
-0.003	1.881
0.0082	1.882
0.0315	1.883
0.0765	1.884
0.0862	1.885
0.0405	1.886
-0.0046	1.887
-0.0405	1.888
-0.054	1.889
-0.0593	1.89
-0.0706	1.891
-0.0578	1.892
-0.048	1.893
-0.042	1.894
-0.0203	1.895
0.0225	1.896
0.0592	1.897
0.1275	1.898
0.1732	1.899
0.09	1.9
-0.0195	1.901
-0.1238	1.902
-0.189	1.903
-0.1973	1.904
-0.1965	1.905
-0.1365	1.906
-0.0856	1.907
-0.0436	1.908
0.0277	1.909
0.06	1.91
0.063	1.911
0.0352	1.912
0.0285	1.913
0.033	1.914
0.015	1.915
0.012	1.916
-0.0053	1.917
-0.0165	1.918
-0.0195	1.919
-0.0218	1.92
-0.0181	1.921
-0.0128	1.922
0.0045	1.923
0.0127	1.924
0.0045	1.925
-0.021	1.926
-0.0518	1.927
-0.0555	1.928
-0.0323	1.929
-0.0143	1.93
-0.0091	1.931
0.0052	1.932
0.0277	1.933
0.0442	1.934
0.024	1.935
-0.0195	1.936
-0.0488	1.937
-0.0555	1.938
-0.0405	1.939
-0.012	1.94
0.0127	1.941
0.0045	1.942
-0.0165	1.943
-0.0285	1.944
-0.0285	1.945
-0.0075	1.946
0.0142	1.947
0.018	1.948
0.009	1.949
-0.0375	1.95
-0.0735	1.951
-0.057	1.952
-0.0398	1.953
-0.0165	1.954
-0.0098	1.955
-0.012	1.956
-0.012	1.957
-0.0173	1.958
-0.0135	1.959
-0.0203	1.96
-0.0218	1.961
-0.0256	1.962
-0.0263	1.963
-0.0195	1.964
-0.0165	1.965
-0.0143	1.966
-0.0128	1.967
-0.0143	1.968
-0.027	1.969
-0.0203	1.97
0.0007	1.971
0.0052	1.972
0.0405	1.973
0.0885	1.974
0.0712	1.975
0.0292	1.976
-0.012	1.977
-0.0713	1.978
-0.1103	1.979
-0.1103	1.98
-0.1185	1.981
-0.1365	1.982
-0.0953	1.983
-0.0465	1.984
-0.0181	1.985
-0.003	1.986
-0.0046	1.987
0.0052	1.988
0.0015	1.989
0.0105	1.99
0.0255	1.991
0.036	1.992
0.0172	1.993
-0.0165	1.994
-0.0225	1.995
-0.045	1.996
-0.0533	1.997
-0.0473	1.998
-0.0225	1.999
0.0232	2.0
0.0495	2.001
0.0787	2.002
0.0652	2.003
-0.0008	2.004
-0.0578	2.005
-0.0893	2.006
-0.0623	2.007
-0.0165	2.008
0.0015	2.009
0.0052	2.01
-0.0038	2.011
-0.0075	2.012
-0.0023	2.013
-0.0195	2.014
-0.039	2.015
-0.0383	2.016
-0.045	2.017
-0.048	2.018
-0.0443	2.019
-0.0263	2.02
-0.0173	2.021
-0.0165	2.022
0.0157	2.023
0.0435	2.024
0.0495	2.025
0.0255	2.026
-0.0158	2.027
-0.0361	2.028
-0.03	2.029
-0.0188	2.03
-0.0158	2.031
-0.0083	2.032
-0.0098	2.033
-0.024	2.034
-0.0353	2.035
-0.0353	2.036
-0.0225	2.037
-0.0135	2.038
-0.0113	2.039
-0.0015	2.04
0.0142	2.041
0.0165	2.042
0.0	2.043
-0.0181	2.044
-0.0278	2.045
-0.0233	2.046
-0.0293	2.047
-0.042	2.048
-0.0525	2.049
-0.0593	2.05
-0.0308	2.051
-0.0023	2.052
-0.0053	2.053
-0.0233	2.054
-0.033	2.055
-0.0346	2.056
-0.0353	2.057
-0.0256	2.058
-0.0233	2.059
-0.0158	2.06
-0.003	2.061
0.0007	2.062
0.012	2.063
0.0165	2.064
0.009	2.065
-0.0046	2.066
-0.0105	2.067
-0.012	2.068
-0.0105	2.069
0.0112	2.07
0.0345	2.071
0.0322	2.072
0.0232	2.073
0.012	2.074
-0.0233	2.075
-0.0563	2.076
-0.0743	2.077
-0.0721	2.078
-0.0615	2.079
-0.0578	2.08
-0.0615	2.081
-0.0608	2.082
-0.0495	2.083
-0.0315	2.084
-0.0181	2.085
-0.0188	2.086
-0.0225	2.087
-0.03	2.088
-0.033	2.089
-0.0218	2.09
-0.0091	2.091
0.0015	2.092
0.006	2.093
0.0247	2.094
0.0375	2.095
0.0352	2.096
0.024	2.097
0.0075	2.098
-0.006	2.099
-0.0128	2.1
-0.0195	2.101
-0.0278	2.102
-0.0346	2.103
-0.057	2.104
-0.078	2.105
-0.0668	2.106
-0.057	2.107
-0.0398	2.108
-0.03	2.109
-0.0218	2.11
0.0052	2.111
0.0412	2.112
0.057	2.113
0.0202	2.114
-0.0046	2.115
-0.012	2.116
-0.0135	2.117
-0.0091	2.118
-0.0105	2.119
-0.0075	2.12
-0.0098	2.121
-0.0105	2.122
-0.0105	2.123
-0.0098	2.124
-0.0113	2.125
-0.0135	2.126
-0.0135	2.127
-0.0165	2.128
-0.0195	2.129
-0.0218	2.13
-0.0233	2.131
-0.0225	2.132
-0.0181	2.133
-0.0083	2.134
-0.003	2.135
-0.0008	2.136
-0.0008	2.137
-0.0128	2.138
-0.0225	2.139
-0.0293	2.14
-0.0398	2.141
-0.0436	2.142
-0.048	2.143
-0.0578	2.144
-0.0615	2.145
-0.042	2.146
-0.012	2.147
-0.006	2.148
-0.0053	2.149
-0.0046	2.15
-0.015	2.151
-0.0278	2.152
-0.0458	2.153
-0.0285	2.154
0.03	2.155
0.0562	2.156
0.045	2.157
0.0382	2.158
0.039	2.159
0.042	2.16
0.0367	2.161
0.024	2.162
-0.0256	2.163
-0.0743	2.164
-0.078	2.165
-0.066	2.166
-0.024	2.167
0.0007	2.168
-0.0053	2.169
-0.0128	2.17
-0.0443	2.171
-0.0698	2.172
-0.078	2.173
-0.0743	2.174
-0.0638	2.175
-0.063	2.176
-0.057	2.177
-0.0383	2.178
-0.0203	2.179
-0.0068	2.18
0.003	2.181
0.0037	2.182
0.0075	2.183
0.009	2.184
0.0082	2.185
0.0022	2.186
-0.0023	2.187
-0.0038	2.188
-0.012	2.189
-0.0181	2.19
-0.0218	2.191
-0.03	2.192
-0.0368	2.193
-0.0338	2.194
-0.0188	2.195
0.0052	2.196
0.0277	2.197
0.0547	2.198
0.0802	2.199
0.078	2.2
0.042	2.201
-0.012	2.202
-0.0525	2.203
-0.0721	2.204
-0.0728	2.205
-0.0698	2.206
-0.075	2.207
-0.0803	2.208
-0.0713	2.209
-0.048	2.21
-0.0023	2.211
0.0532	2.212
0.0727	2.213
0.0622	2.214
0.0405	2.215
0.0157	2.216
-0.0105	2.217
-0.0368	2.218
-0.0578	2.219
-0.0765	2.22
-0.0795	2.221
-0.0765	2.222
-0.0578	2.223
-0.0285	2.224
-0.0218	2.225
-0.0181	2.226
-0.0098	2.227
0.0015	2.228
0.009	2.229
0.0195	2.23
0.0307	2.231
0.0217	2.232
0.0082	2.233
-0.0128	2.234
-0.0346	2.235
-0.0405	2.236
-0.0495	2.237
-0.0525	2.238
-0.0428	2.239
-0.0308	2.24
-0.0218	2.241
-0.0218	2.242
-0.0225	2.243
-0.0158	2.244
-0.0091	2.245
-0.006	2.246
-0.0023	2.247
-0.006	2.248
-0.0128	2.249
-0.0173	2.25
-0.0188	2.251
-0.0165	2.252
-0.0181	2.253
-0.0203	2.254
-0.0143	2.255
0.0022	2.256
0.03	2.257
0.036	2.258
0.024	2.259
0.0157	2.26
-0.003	2.261
-0.0075	2.262
-0.015	2.263
-0.0428	2.264
-0.0548	2.265
-0.0578	2.266
-0.054	2.267
-0.0443	2.268
-0.0308	2.269
-0.0105	2.27
-0.0046	2.271
-0.006	2.272
-0.0128	2.273
-0.0195	2.274
-0.0233	2.275
-0.0278	2.276
-0.027	2.277
-0.0278	2.278
-0.0293	2.279
-0.0361	2.28
-0.0346	2.281
-0.0203	2.282
-0.0068	2.283
0.009	2.284
0.015	2.285
0.0127	2.286
-0.0008	2.287
-0.0046	2.288
0.0082	2.289
0.0157	2.29
0.0202	2.291
0.0082	2.292
-0.0165	2.293
-0.0346	2.294
-0.048	2.295
-0.0548	2.296
-0.0428	2.297
-0.03	2.298
-0.0293	2.299
-0.027	2.3
-0.0203	2.301
-0.0181	2.302
-0.0195	2.303
-0.0256	2.304
-0.0308	2.305
-0.0375	2.306
-0.0473	2.307
-0.045	2.308
-0.0158	2.309
0.0112	2.31
0.0135	2.311
0.009	2.312
-0.0105	2.313
-0.021	2.314
-0.0046	2.315
0.0165	2.316
0.0202	2.317
0.0067	2.318
-0.0098	2.319
-0.024	2.32
-0.024	2.321
-0.027	2.322
-0.0188	2.323
-0.0091	2.324
-0.0165	2.325
-0.0256	2.326
-0.0315	2.327
-0.0195	2.328
-0.015	2.329
-0.012	2.33
-0.0091	2.331
-0.0143	2.332
-0.0195	2.333
-0.0278	2.334
-0.0225	2.335
-0.0233	2.336
-0.0293	2.337
-0.0256	2.338
-0.0256	2.339
-0.033	2.34
-0.0443	2.341
-0.0405	2.342
-0.0256	2.343
0.0037	2.344
0.0352	2.345
0.0615	2.346
0.066	2.347
0.0615	2.348
0.0645	2.349
0.0397	2.35
0.0	2.351
-0.042	2.352
-0.0645	2.353
-0.0825	2.354
-0.0938	2.355
-0.099	2.356
-0.1013	2.357
-0.0743	2.358
-0.0518	2.359
-0.0173	2.36
0.0135	2.361
0.0172	2.362
0.021	2.363
0.0202	2.364
0.0307	2.365
0.0435	2.366
0.042	2.367
0.0135	2.368
-0.0203	2.369
-0.0473	2.37
-0.0758	2.371
-0.0953	2.372
-0.1103	2.373
-0.1155	2.374
-0.09	2.375
-0.048	2.376
-0.0285	2.377
-0.0203	2.378
0.0007	2.379
0.0067	2.38
0.012	2.381
0.018	2.382
0.018	2.383
0.0187	2.384
0.0105	2.385
0.0052	2.386
-0.0015	2.387
-0.0053	2.388
-0.0008	2.389
0.0067	2.39
0.009	2.391
0.0015	2.392
0.0015	2.393
0.003	2.394
-0.006	2.395
-0.006	2.396
-0.0068	2.397
-0.0046	2.398
-0.003	2.399
-0.0083	2.4
-0.0083	2.401
-0.0158	2.402
-0.0181	2.403
-0.0173	2.404
-0.0225	2.405
-0.0218	2.406
-0.024	2.407
-0.0233	2.408
-0.0218	2.409
-0.024	2.41
-0.027	2.411
-0.0285	2.412
-0.021	2.413
-0.0046	2.414
0.0127	2.415
0.0157	2.416
0.0007	2.417
-0.0143	2.418
-0.0353	2.419
-0.0405	2.42
-0.0368	2.421
-0.0368	2.422
-0.033	2.423
-0.0315	2.424
-0.0323	2.425
-0.0533	2.426
-0.0548	2.427
-0.039	2.428
-0.0233	2.429
-0.0038	2.43
-0.0008	2.431
0.0015	2.432
-0.0046	2.433
-0.0068	2.434
-0.0113	2.435
-0.0181	2.436
-0.0143	2.437
-0.0143	2.438
-0.0135	2.439
-0.0098	2.44
-0.0046	2.441
-0.0053	2.442
-0.0083	2.443
-0.0075	2.444
-0.0091	2.445
-0.0083	2.446
-0.0046	2.447
0.0037	2.448
0.0195	2.449
0.0195	2.45
0.006	2.451
-0.0091	2.452
-0.0248	2.453
-0.0293	2.454
-0.0368	2.455
-0.0368	2.456
-0.0315	2.457
-0.0346	2.458
-0.0346	2.459
-0.0368	2.46
-0.0361	2.461
-0.033	2.462
-0.0338	2.463
-0.0278	2.464
-0.0218	2.465
-0.0218	2.466
-0.021	2.467
-0.0158	2.468
-0.0128	2.469
-0.0181	2.47
-0.0218	2.471
-0.0181	2.472
-0.0083	2.473
0.006	2.474
0.0157	2.475
0.0135	2.476
0.0067	2.477
0.0022	2.478
-0.0038	2.479
-0.0188	2.48
-0.0278	2.481
-0.03	2.482
-0.0263	2.483
-0.0263	2.484
-0.0346	2.485
-0.0323	2.486
-0.0233	2.487
-0.0181	2.488
-0.0195	2.489
-0.0188	2.49
-0.012	2.491
-0.0135	2.492
-0.0181	2.493
-0.0173	2.494
-0.0128	2.495
-0.0091	2.496
-0.0091	2.497
-0.0113	2.498
-0.0143	2.499
-0.0181	2.5
-0.0165	2.501
-0.015	2.502
-0.0143	2.503
-0.0158	2.504
-0.0188	2.505
-0.0195	2.506
-0.0165	2.507
-0.0098	2.508
-0.0023	2.509
0.006	2.51
0.0195	2.511
0.0382	2.512
0.0442	2.513
0.027	2.514
0.0067	2.515
-0.0165	2.516
-0.0465	2.517
-0.0691	2.518
-0.078	2.519
-0.0765	2.52
-0.0788	2.521
-0.078	2.522
-0.0721	2.523
-0.057	2.524
-0.0398	2.525
-0.0285	2.526
-0.0203	2.527
-0.0128	2.528
-0.003	2.529
-0.003	2.53
-0.003	2.531
-0.003	2.532
-0.0015	2.533
0.003	2.534
0.003	2.535
0.0007	2.536
0.003	2.537
0.012	2.538
0.0142	2.539
0.012	2.54
0.0097	2.541
0.0067	2.542
-0.0023	2.543
-0.0083	2.544
-0.012	2.545
-0.0165	2.546
-0.0181	2.547
-0.0218	2.548
-0.0218	2.549
-0.0218	2.55
-0.0225	2.551
-0.0195	2.552
-0.015	2.553
-0.015	2.554
-0.0195	2.555
-0.0181	2.556
-0.0195	2.557
-0.0233	2.558
-0.0233	2.559
-0.0203	2.56
-0.0195	2.561
-0.0173	2.562
-0.0203	2.563
-0.0203	2.564
-0.0181	2.565
-0.0188	2.566
-0.021	2.567
-0.0135	2.568
-0.003	2.569
-0.0015	2.57
-0.0068	2.571
-0.0143	2.572
-0.0158	2.573
-0.015	2.574
-0.0158	2.575
-0.0105	2.576
-0.0053	2.577
-0.0046	2.578
-0.0098	2.579
-0.0203	2.58
-0.0256	2.581
-0.0218	2.582
-0.0195	2.583
-0.0135	2.584
-0.0158	2.585
-0.0263	2.586
-0.0308	2.587
-0.0285	2.588
-0.021	2.589
-0.0158	2.59
-0.0158	2.591
-0.0158	2.592
-0.0105	2.593
-0.003	2.594
0.0007	2.595
-0.0083	2.596
-0.0158	2.597
-0.0218	2.598
-0.0293	2.599
-0.0346	2.6
-0.0413	2.601
-0.0428	2.602
-0.042	2.603
-0.0361	2.604
-0.0361	2.605
-0.0368	2.606
-0.0308	2.607
-0.0128	2.608
0.0172	2.609
0.039	2.61
0.0427	2.611
0.0285	2.612
0.003	2.613
-0.0143	2.614
-0.0135	2.615
-0.0008	2.616
-0.0091	2.617
-0.0225	2.618
-0.033	2.619
-0.0473	2.62
-0.0503	2.621
-0.054	2.622
-0.0555	2.623
-0.0488	2.624
-0.0361	2.625
-0.021	2.626
-0.0158	2.627
-0.0158	2.628
-0.0165	2.629
-0.0181	2.63
-0.012	2.631
-0.0015	2.632
0.003	2.633
0.0045	2.634
-0.0008	2.635
-0.0023	2.636
-0.003	2.637
-0.0075	2.638
-0.0083	2.639
-0.0083	2.64
-0.0105	2.641
-0.0173	2.642
-0.021	2.643
-0.0203	2.644
-0.0203	2.645
-0.0225	2.646
-0.0225	2.647
-0.0181	2.648
-0.0128	2.649
-0.0105	2.65
0.0015	2.651
0.012	2.652
0.012	2.653
0.0097	2.654
0.0015	2.655
-0.012	2.656
-0.0195	2.657
-0.0248	2.658
-0.0256	2.659
-0.0233	2.66
-0.0233	2.661
-0.0218	2.662
-0.024	2.663
-0.0218	2.664
-0.0165	2.665
-0.0135	2.666
-0.0053	2.667
0.0015	2.668
-0.0015	2.669
-0.0105	2.67
-0.0256	2.671
-0.0413	2.672
-0.042	2.673
-0.0361	2.674
-0.0293	2.675
-0.0218	2.676
-0.0165	2.677
-0.0173	2.678
-0.0218	2.679
-0.0225	2.68
-0.0195	2.681
-0.0143	2.682
-0.0143	2.683
-0.0165	2.684
-0.0181	2.685
-0.0188	2.686
-0.0188	2.687
-0.0233	2.688
-0.0218	2.689
-0.0181	2.69
-0.0128	2.691
-0.0105	2.692
-0.012	2.693
-0.0195	2.694
-0.024	2.695
-0.0173	2.696
-0.012	2.697
-0.0098	2.698
-0.0113	2.699
-0.0128	2.7
-0.0143	2.701
-0.0165	2.702
-0.0158	2.703
-0.0203	2.704
-0.021	2.705
-0.0165	2.706
-0.0105	2.707
-0.003	2.708
0.0007	2.709
0.0037	2.71
0.0015	2.711
-0.0075	2.712
-0.0135	2.713
-0.0181	2.714
-0.0181	2.715
-0.0188	2.716
-0.0203	2.717
-0.0181	2.718
